,Length,gencodeID,ensemblID,gene_type,Symbol,EntrezID,Class,meanExprs,NumTx,gencodeTx,passExprsCut,logFC,AveExpr,t,P.Value,adj.P.Val,B,region,type
ENSG00000203952.9,1790,ENSG00000203952.9,ENSG00000203952,protein_coding,CCDC160,347475,InGen,0.84541547,2,"c(""ENST00000370809.4""; ""ENST00000517294.5"")",TRUE,-0.145105333,0.476499828,-3.390208298,0.000776691,0.060021876,-0.658095006,DLPFC,gene
ENSG00000022267.16,5997,ENSG00000022267.16,ENSG00000022267,protein_coding,FHL1,2273,InGen,16.67063028,33,"c(""ENST00000629039.2""; ""ENST00000394155.6""; ""ENST00000370690.7""; ""ENST00000627578.2""; ""ENST00000618438.4""; ""ENST00000420362.5""; ""ENST00000458357.5""; ""ENST00000628443.2""; ""ENST00000627383.2""; ""ENST00000630084.2""; ""ENST00000630278.2""; ""ENST00000452016.5""; ""ENST00000625935.2""; ""ENST00000535737.5""; ""ENST00000627812.2""; ""ENST00000434885.5""; ""ENST00000543669.5""; ""ENST00000394153.6""; ""ENST00000456445.5""; ""ENST00000628032.2""; ""ENST00000449474.5""; ""ENST00000345434.7""; ""ENST00000628919.2""; ""ENST00000539015.5""; 
""ENST00000370683.5""; ""ENST00000370676.7""; ""ENST00000630684.2""; ""ENST00000477204.5""; ""ENST00000370674.3""; ""ENST00000477080.1""; ""ENST00000628568.1""; ""ENST00000626004.1""; ""ENST00000630677.1"")",TRUE,0.056249243,6.755667511,4.880820696,1.60E-06,0.002729704,4.562098134,DLPFC,gene
ENSG00000129675.15,6434,ENSG00000129675.15,ENSG00000129675,protein_coding,ARHGEF6,9459,InGen,7.009163411,3,"c(""ENST00000370620.5""; ""ENST00000370622.5""; ""ENST00000250617.6"")",TRUE,-0.053412987,5.459953277,-3.170424726,0.001654144,0.082817808,-1.837141784,DLPFC,gene
ENSG00000129682.14,20627,ENSG00000129682.14,ENSG00000129682,protein_coding,FGF13,2258,InGen,6.262343967,7,"c(""ENST00000315930.10""; ""ENST00000305414.8""; ""ENST00000626909.2""; ""ENST00000436198.5""; ""ENST00000455663.5""; ""ENST00000448673.1""; ""ENST00000421460.1"")",TRUE,-0.071426199,6.831745054,-3.678409871,0.000270923,0.037831494,-0.289756916,DLPFC,gene
ENSG00000197021.8,2509,ENSG00000197021.8,ENSG00000197021,protein_coding,CXorf40B,541578,InGen,2.94242024,7,"c(""ENST00000462691.5""; ""ENST00000370406.7""; ""ENST00000355203.6""; ""ENST00000370404.5""; ""ENST00000370409.7""; ""ENST00000483447.1""; ""ENST00000497550.1"")",TRUE,0.072983953,3.181570084,3.797327445,0.000171906,0.031625555,0.547357508,DLPFC,gene
ENSG00000013619.13,5958,ENSG00000013619.13,ENSG00000013619,protein_coding,MAMLD1,10046,InGen,2.117498539,7,"c(""ENST00000468306.1""; ""ENST00000370401.6""; ""ENST00000432680.6""; ""ENST00000358892.7""; ""ENST00000262858.7""; ""ENST00000426613.4""; ""ENST00000464149.1"")",TRUE,0.113692935,3.598348807,4.789683513,2.45E-06,0.003185149,4.433316009,DLPFC,gene
ENSG00000268089.2,6172,ENSG00000268089.2,ENSG00000268089,protein_coding,GABRQ,55879,InGen,3.671297811,1,ENST00000598523.2,TRUE,0.184642576,1.900549778,3.592094838,0.000374127,0.042502205,-0.03801439,DLPFC,gene
ENSG00000198883.11,3439,ENSG00000198883.11,ENSG00000198883,protein_coding,PNMA5,114824,InGen,2.377798381,5,"c(""ENST00000361887.5""; ""ENST00000439251.3""; ""ENST00000452693.5""; ""ENST00000535214.5""; ""ENST00000437210.1"")",TRUE,0.167886118,3.10912131,3.338016739,0.00093288,0.064781304,-0.985341384,DLPFC,gene
ENSG00000130830.14,5396,ENSG00000130830.14,ENSG00000130830,protein_coding,MPP1,4354,InGen,5.581952245,18,"c(""ENST00000369534.7""; ""ENST00000491955.5""; ""ENST00000413259.7""; ""ENST00000482757.1""; ""ENST00000439370.5""; ""ENST00000393531.5""; ""ENST00000453245.5""; ""ENST00000494170.1""; ""ENST00000462825.5""; ""ENST00000493871.1""; ""ENST00000393529.5""; ""ENST00000475943.5""; ""ENST00000428488.1""; ""ENST00000488754.5""; ""ENST00000417435.5""; ""ENST00000488694.1""; ""ENST00000369531.1""; ""ENST00000471821.1"")",TRUE,-0.039930251,5.453827272,-3.047147025,0.002482697,0.098239869,-2.201196305,DLPFC,gene
ENSG00000131584.181,8809,ENSG00000131584.18,ENSG00000131584,protein_coding,ACAP3,116983,InGen,9.441253961,13,"c(""ENST00000354700.9""; ""ENST00000492936.5""; ""ENST00000467278.5""; ""ENST00000353662.4""; ""ENST00000470659.1""; ""ENST00000379037.6""; ""ENST00000476572.1""; ""ENST00000493992.1""; ""ENST00000472541.5""; ""ENST00000354980.7""; ""ENST00000478065.5""; ""ENST00000479108.5""; ""ENST00000438966.1"")",TRUE,-0.101737632,5.848542865,-4.255107758,2.78E-05,0.028933508,2.035457748,HIPPO,gene
ENSG00000097021.191,4124,ENSG00000097021.19,ENSG00000097021,protein_coding,ACOT7,11332,InGen,11.77526001,10,"c(""ENST00000608083.5""; ""ENST00000377842.7""; ""ENST00000377845.7""; ""ENST00000377855.6""; ""ENST00000377860.8""; ""ENST00000418124.5""; ""ENST00000545482.5""; ""ENST00000361521.8""; ""ENST00000473466.2""; ""ENST00000481175.1"")",TRUE,-0.09882611,5.082766609,-3.653544113,0.000303857,0.091543167,-0.154174935,HIPPO,gene
ENSG00000040487.121,2686,ENSG00000040487.12,ENSG00000040487,protein_coding,PQLC2,54896,InGen,2.297550144,6,"c(""ENST00000375155.7""; ""ENST00000375153.7""; ""ENST00000469076.5""; ""ENST00000400548.6""; ""ENST00000497827.1""; ""ENST00000432465.1"")",TRUE,-0.10255073,2.130372505,-4.133412697,4.61E-05,0.035520121,1.82087464,HIPPO,gene
ENSG00000142684.81,769,ENSG00000142684.8,ENSG00000142684,protein_coding,ZNF593,51042,InGen,3.597897939,2,"c(""ENST00000374266.6""; ""ENST00000270812.6"")",TRUE,-0.136163667,0.795032603,-3.6122316,0.000354284,0.09597605,0.025391709,HIPPO,gene
ENSG00000168710.171,5113,ENSG00000168710.17,ENSG00000168710,protein_coding,AHCYL1,10768,InGen,45.23379427,6,"c(""ENST00000369799.9""; ""ENST00000393614.8""; ""ENST00000475081.1""; ""ENST00000359172.3""; ""ENST00000481423.1""; ""ENST00000469401.1"")",TRUE,0.119601469,7.390143481,4.56397666,7.26E-06,0.016265262,3.257424037,HIPPO,gene
ENSG00000064703.111,6019,ENSG00000064703.11,ENSG00000064703,protein_coding,DDX20,11218,InGen,2.300052798,5,"c(""ENST00000533164.5""; ""ENST00000369702.4""; ""ENST00000475700.1""; ""ENST00000524894.1""; ""ENST00000534200.1"")",TRUE,-0.109652362,3.148497688,-4.228920838,3.10E-05,0.030554131,2.119449883,HIPPO,gene
ENSG00000143870.121,4101,ENSG00000143870.12,ENSG00000143870,protein_coding,PDIA6,10130,InGen,15.17179326,8,"c(""ENST00000272227.7""; ""ENST00000540494.5""; ""ENST00000617249.4""; ""ENST00000381611.8""; ""ENST00000404371.6""; ""ENST00000404824.2""; ""ENST00000489662.1""; ""ENST00000458536.1"")",TRUE,-0.07216138,5.360412696,-3.999963711,7.94E-05,0.044467238,1.074837751,HIPPO,gene
ENSG00000238735.11,62,ENSG00000238735.1,ENSG00000238735,snRNA,RNU7-113P,NA,InGen,0.804723371,1,ENST00000459273.1,TRUE,0.520131673,-4.776533618,3.689528673,0.000265515,0.08319321,-1.485204292,HIPPO,gene
ENSG00000243943.91,4398,ENSG00000243943.9,ENSG00000243943,protein_coding,ZNF512,84450,InGen,5.45252961,8,"c(""ENST00000413371.6""; ""ENST00000416005.6""; ""ENST00000556601.5""; ""ENST00000379717.5""; ""ENST00000355467.5""; ""ENST00000494548.1""; ""ENST00000461705.1""; ""ENST00000488055.1"")",TRUE,0.054719919,3.806571489,3.588503573,0.000386701,0.09936065,-0.271635573,HIPPO,gene
ENSG00000238165.11,237,ENSG00000238165.1,ENSG00000238165,processed_pseudogene,,NA,InGen,3.146931296,1,ENST00000426912.1,TRUE,-0.228515326,-1.112577236,-3.594642624,0.000378057,0.09936065,-0.271077394,HIPPO,gene
ENSG00000115539.131,1831,ENSG00000115539.13,ENSG00000115539,protein_coding,PDCL3,79031,InGen,3.96695436,3,"c(""ENST00000264254.10""; ""ENST00000416255.5""; ""ENST00000450127.1"")",TRUE,-0.106047937,2.029627935,-4.045713554,6.60E-05,0.039677835,1.500765791,HIPPO,gene
ENSG00000188177.131,11803,ENSG00000188177.13,ENSG00000188177,protein_coding,ZC3H6,376940,InGen,6.500340425,4,"c(""ENST00000409871.5""; ""ENST00000343936.4""; ""ENST00000476511.1""; ""ENST00000502881.2"")",TRUE,0.060533736,5.63942649,3.774712101,0.000192122,0.071760657,0.236962142,HIPPO,gene
ENSG00000266109.11,98,ENSG00000266109.1,ENSG00000266109,miRNA,MIR4440,100616397,InGen,1.010978359,1,ENST00000583986.1,TRUE,0.428907056,-3.862451825,3.649278526,0.000308733,0.091543167,-1.121130372,HIPPO,gene
ENSG00000144668.111,8277,ENSG00000144668.11,ENSG00000144668,protein_coding,ITGA9,3680,InGen,3.747298742,4,"c(""ENST00000422441.5""; ""ENST00000264741.9""; ""ENST00000461533.1""; ""ENST00000411817.2"")",TRUE,0.133708354,4.715414628,3.849431809,0.000143948,0.06118289,0.560518984,HIPPO,gene
ENSG00000114739.131,15744,ENSG00000114739.13,ENSG00000114739,protein_coding,ACVR2B,93,InGen,2.852996992,3,"c(""ENST00000352511.4""; ""ENST00000465020.5""; ""ENST00000461232.1"")",TRUE,0.075208306,4.443523516,3.853029243,0.000141945,0.06118289,0.588335254,HIPPO,gene
ENSG00000144908.131,13712,ENSG00000144908.13,ENSG00000144908,protein_coding,ALDH1L1,10840,InGen,2.459610382,18,"c(""ENST00000455064.6""; ""ENST00000273450.7""; ""ENST00000472186.5""; ""ENST00000467370.5""; ""ENST00000452905.6""; ""ENST00000393434.6""; ""ENST00000393431.6""; ""ENST00000462808.1""; ""ENST00000476245.5""; ""ENST00000473607.5""; ""ENST00000413612.5""; ""ENST00000484724.5""; ""ENST00000493803.5""; ""ENST00000490367.5""; ""ENST00000460368.5""; ""ENST00000488356.5""; ""ENST00000509952.5""; ""ENST00000511283.2"")",TRUE,0.21523914,4.61194879,4.829475435,2.16E-06,0.008155454,4.495358082,HIPPO,gene
ENSG00000145198.141,5730,ENSG00000145198.14,ENSG00000145198,protein_coding,VWA5B2,90113,InGen,4.045545434,6,"c(""ENST00000426955.6""; ""ENST00000497229.1""; ""ENST00000273794.5""; ""ENST00000461141.5""; ""ENST00000474580.1""; ""ENST00000493493.1"")",TRUE,-0.156776193,4.138975803,-4.574449597,6.93E-06,0.016265262,3.430914542,HIPPO,gene
ENSG00000157005.31,618,ENSG00000157005.3,ENSG00000157005,protein_coding,SST,6750,InGen,20.3895487,1,ENST00000287641.3,TRUE,-0.279563729,2.722363422,-3.787543788,0.000182889,0.071760657,0.529285946,HIPPO,gene
ENSG00000109805.91,4921,ENSG00000109805.9,ENSG00000109805,protein_coding,NCAPG,64151,InGen,0.578740016,5,"c(""ENST00000251496.6""; ""ENST00000514176.5""; ""ENST00000513226.1""; ""ENST00000509719.1""; ""ENST00000510063.1"")",TRUE,-0.382724593,-1.97846478,-3.637302645,0.000322818,0.093394994,-0.453945506,HIPPO,gene
ENSG00000169299.131,3704,ENSG00000169299.13,ENSG00000169299,protein_coding,PGM2,55276,InGen,3.49302328,6,"c(""ENST00000381967.8""; ""ENST00000625312.2""; ""ENST00000515668.5""; ""ENST00000505986.5""; ""ENST00000512556.1""; ""ENST00000510084.2"")",TRUE,-0.137168467,3.380921132,-4.606111282,6.01E-06,0.016265262,3.623663386,HIPPO,gene
ENSG00000207988.11,98,ENSG00000207988.1,ENSG00000207988,miRNA,MIR576,693161,InGen,3.987787712,1,ENST00000385253.1,TRUE,0.290724816,-2.054318848,3.589213795,0.000385692,0.09936065,-0.566291212,HIPPO,gene
ENSG00000260526.11,2036,ENSG00000260526.1,ENSG00000260526,antisense,,105377371,InGen,0.705311097,1,ENST00000562919.1,TRUE,0.184769672,-0.080797605,4.071596142,5.94E-05,0.039606352,1.444816763,HIPPO,gene
ENSG00000077684.151,9129,ENSG00000077684.15,ENSG00000077684,protein_coding,JADE1,79960,InGen,4.035740535,14,"c(""ENST00000226319.10""; ""ENST00000511647.5""; ""ENST00000452328.6""; ""ENST00000504089.5""; ""ENST00000512960.5""; ""ENST00000503785.5""; ""ENST00000514740.1""; ""ENST00000610919.4""; ""ENST00000510308.5""; ""ENST00000511925.5""; ""ENST00000413543.6""; ""ENST00000507833.5""; ""ENST00000611140.4""; ""ENST00000508997.1"")",TRUE,0.073946064,4.22120728,3.577383869,0.000402833,0.099466491,-0.353245756,HIPPO,gene
ENSG00000170088.131,10241,ENSG00000170088.13,ENSG00000170088,protein_coding,TMEM192,201931,InGen,2.483087925,3,"c(""ENST00000306480.10""; ""ENST00000506087.5""; ""ENST00000505095.1"")",TRUE,0.061303623,4.05971148,3.587216477,0.000388537,0.09936065,-0.304217552,HIPPO,gene
ENSG00000164292.121,8833,ENSG00000164292.12,ENSG00000164292,protein_coding,RHOBTB3,22836,InGen,14.6230931,16,"c(""ENST00000515852.5""; ""ENST00000510226.5""; ""ENST00000504949.1""; ""ENST00000506959.5""; ""ENST00000506817.1""; ""ENST00000379982.7""; ""ENST00000512878.1""; ""ENST00000510623.1""; ""ENST00000502541.1""; ""ENST00000504179.5""; ""ENST00000510313.1""; ""ENST00000507186.1""; ""ENST00000511558.1""; ""ENST00000503737.1""; ""ENST00000513091.1""; ""ENST00000514198.1"")",TRUE,0.108995243,6.518468269,4.186826437,3.70E-05,0.033164302,1.745998282,HIPPO,gene
ENSG00000181751.91,3568,ENSG00000181751.9,ENSG00000181751,protein_coding,C5orf30,90355,InGen,10.8933572,3,"c(""ENST00000319933.6""; ""ENST00000515669.5""; ""ENST00000510890.1"")",TRUE,0.091596849,4.333555943,3.576945199,0.000403482,0.099466491,-0.3638548,HIPPO,gene
ENSG00000249158.61,6284,ENSG00000249158.6,ENSG00000249158,protein_coding,PCDHA11,56138,InGen,0.907537731,3,"c(""ENST00000616325.1""; ""ENST00000398640.6""; ""ENST00000617408.1"")",TRUE,-0.128040313,1.41427202,-3.725646251,0.000231648,0.076986916,0.398634473,HIPPO,gene
ENSG00000221430.11,142,ENSG00000221430.1,ENSG00000221430,miRNA,MIR1294,100302181,InGen,0.299178587,1,ENST00000408503.1,TRUE,0.58598408,-4.585972816,4.360757819,1.77E-05,0.022951307,-0.005430596,HIPPO,gene
ENSG00000135077.81,3804,ENSG00000135077.8,ENSG00000135077,protein_coding,HAVCR2,84868,InGen,1.665647485,6,"c(""ENST00000307851.8""; ""ENST00000522593.5""; ""ENST00000524219.1""; ""ENST00000521665.1""; ""ENST00000522902.1""; ""ENST00000517358.1"")",TRUE,-0.240593259,2.361672497,-3.974137129,8.80E-05,0.04616611,1.225400556,HIPPO,gene
ENSG00000279752.11,999,ENSG00000279752.1,ENSG00000279752,TEC,,NA,InGen,0.882681985,1,ENST00000623273.1,TRUE,-0.210375939,0.028258565,-3.705977653,0.00024955,0.080946129,0.269317561,HIPPO,gene
ENSG00000164463.121,12333,ENSG00000164463.12,ENSG00000164463,protein_coding,CREBRF,153222,InGen,6.515145032,6,"c(""ENST00000522692.5""; ""ENST00000296953.6""; ""ENST00000520420.5""; ""ENST00000520464.1""; ""ENST00000517882.1""; ""ENST00000523161.1"")",TRUE,0.074999239,5.586926765,3.991020853,8.23E-05,0.045067549,1.027828622,HIPPO,gene
ENSG00000169258.61,4211,ENSG00000169258.6,ENSG00000169258,protein_coding,GPRIN1,114787,InGen,11.980574,1,ENST00000303991.4,TRUE,-0.121154708,4.990164083,-3.752109072,0.000209466,0.073767963,0.19607095,HIPPO,gene
ENSG00000158373.81,871,ENSG00000158373.8,ENSG00000158373,protein_coding,HIST1H2BD,3017,InGen,23.62102482,2,"c(""ENST00000377777.5""; ""ENST00000289316.2"")",TRUE,-0.119766408,3.40585611,-3.72383901,0.000233241,0.076986916,0.240535071,HIPPO,gene
ENSG00000124596.161,6523,ENSG00000124596.16,ENSG00000124596,protein_coding,OARD1,221443,InGen,2.28656408,16,"c(""ENST00000482853.5""; ""ENST00000479950.5""; ""ENST00000463088.5""; ""ENST00000373154.6""; ""ENST00000628419.2""; ""ENST00000424266.6""; ""ENST00000480585.5""; ""ENST00000482515.5""; ""ENST00000464633.5""; ""ENST00000468811.5""; ""ENST00000486443.5""; ""ENST00000488238.5""; ""ENST00000465893.1""; ""ENST00000469104.5""; ""ENST00000471367.1""; ""ENST00000467234.1"")",TRUE,0.060028948,3.302958592,3.634818515,0.000325814,0.093394994,-0.05776728,HIPPO,gene
ENSG00000171462.141,2236,ENSG00000171462.14,ENSG00000171462,protein_coding,DLK2,65989,InGen,1.177963287,4,"c(""ENST00000430324.5""; ""ENST00000372485.5""; ""ENST00000372488.7""; ""ENST00000357338.3"")",TRUE,-0.183674248,0.324066295,-3.77707011,0.000190393,0.071760657,0.527043727,HIPPO,gene
ENSG00000146282.171,2545,ENSG00000146282.17,ENSG00000146282,protein_coding,RARS2,57038,InGen,8.047261134,4,"c(""ENST00000369536.9""; ""ENST00000493269.1""; ""ENST00000497828.1""; ""ENST00000451155.1"")",TRUE,0.057321229,3.784735777,3.873582732,0.000130997,0.060052472,0.723745925,HIPPO,gene
ENSG00000118689.141,7721,ENSG00000118689.14,ENSG00000118689,protein_coding,FOXO3,2309,InGen,12.34987843,3,"c(""ENST00000343882.10""; ""ENST00000406360.1""; ""ENST00000540898.1"")",TRUE,0.109312684,5.620734739,3.746199069,0.000214239,0.074341154,0.13641715,HIPPO,gene
ENSG00000203801.81,3311,ENSG00000203801.8,ENSG00000203801,lincRNA,LINC00222,387111,InGen,0.269493659,7,"c(""ENST00000416104.5""; ""ENST00000444910.5""; ""ENST00000448744.5""; ""ENST00000416890.5""; ""ENST00000417773.5""; ""ENST00000368974.7""; ""ENST00000430898.1"")",TRUE,0.207531906,-0.669147696,3.60795595,0.00035993,0.096445719,-0.129372619,HIPPO,gene
ENSG00000127951.61,4604,ENSG00000127951.6,ENSG00000127951,protein_coding,FGL2,10875,InGen,2.260964388,2,"c(""ENST00000248598.5""; ""ENST00000637771.1"")",TRUE,-0.295432507,3.140709554,-3.878079925,0.00012871,0.060052472,0.8182736,HIPPO,gene
ENSG00000197093.101,3397,ENSG00000197093.10,ENSG00000197093,protein_coding,GAL3ST4,79690,InGen,1.322735043,8,"c(""ENST00000413800.5""; ""ENST00000495882.1""; ""ENST00000360039.8""; ""ENST00000423751.2""; ""ENST00000411994.1""; ""ENST00000498000.5""; ""ENST00000482469.5""; ""ENST00000460995.2"")",TRUE,-0.25765434,1.561941758,-3.937669337,0.000101768,0.051199534,1.12200608,HIPPO,gene
ENSG00000253671.11,1053,ENSG00000253671.1,ENSG00000253671,processed_transcript,,NA,InGen,1.739732338,2,"c(""ENST00000520646.1""; ""ENST00000520156.1"")",TRUE,0.20616894,0.704779822,4.286178771,2.43E-05,0.028562334,2.329098793,HIPPO,gene
ENSG00000186918.131,5819,ENSG00000186918.13,ENSG00000186918,protein_coding,ZNF395,55893,InGen,2.518353581,11,"c(""ENST00000344423.9""; ""ENST00000520535.1""; ""ENST00000523202.5""; ""ENST00000523095.5""; ""ENST00000517372.1""; ""ENST00000521912.1""; ""ENST00000520290.5""; ""ENST00000521185.5""; ""ENST00000522795.1""; ""ENST00000517459.1""; ""ENST00000519730.1"")",TRUE,0.146802804,3.216466233,3.957222913,9.42E-05,0.048358989,1.087526147,HIPPO,gene
ENSG00000277778.21,1980,ENSG00000277778.2,ENSG00000277778,transcribed_unprocessed_pseudogene,PGM5P2,595135,InGen,1.370231691,2,"c(""ENST00000613141.1""; ""ENST00000637225.1"")",TRUE,-0.263594928,1.558860895,-3.792614868,0.000179357,0.071760657,0.620875343,HIPPO,gene
ENSG00000148053.151,20363,ENSG00000148053.15,ENSG00000148053,protein_coding,NTRK2,4915,InGen,51.22580574,8,"c(""ENST00000376213.5""; ""ENST00000376214.5""; ""ENST00000395882.5""; ""ENST00000304053.10""; ""ENST00000376208.5""; ""ENST00000277120.7""; ""ENST00000323115.8""; ""ENST00000359847.3"")",TRUE,0.076570296,9.538107978,3.767645523,0.000197393,0.071970327,0.122940028,HIPPO,gene
ENSG00000119471.141,3455,ENSG00000119471.14,ENSG00000119471,protein_coding,HSDL2,84263,InGen,11.57286862,5,"c(""ENST00000398805.7""; ""ENST00000398803.1""; ""ENST00000488101.5""; ""ENST00000467434.5""; ""ENST00000480881.1"")",TRUE,0.07649658,4.987744621,4.073065839,5.90E-05,0.039606352,1.369563338,HIPPO,gene
ENSG00000136950.131,3610,ENSG00000136950.13,ENSG00000136950,protein_coding,ARPC5L,81873,InGen,7.011114564,3,"c(""ENST00000353214.6""; ""ENST00000259477.6""; ""ENST00000465124.1"")",TRUE,-0.084402547,3.982846591,-3.763001921,0.000200931,0.071970327,0.312511249,HIPPO,gene
ENSG00000044574.71,3908,ENSG00000044574.7,ENSG00000044574,protein_coding,HSPA5,3309,InGen,28.6157663,1,ENST00000324460.6,TRUE,-0.147993244,6.486523261,-3.722732562,0.000234221,0.076986916,0.024715713,HIPPO,gene
ENSG00000160326.131,3540,ENSG00000160326.13,ENSG00000160326,protein_coding,SLC2A6,11182,InGen,3.743583491,5,"c(""ENST00000371897.8""; ""ENST00000485978.1""; ""ENST00000371899.8""; ""ENST00000432868.1""; ""ENST00000414172.1"")",TRUE,-0.103283529,2.974228371,-3.572869445,0.000409561,0.09996536,-0.225322239,HIPPO,gene
ENSG00000128805.141,6783,ENSG00000128805.14,ENSG00000128805,protein_coding,ARHGAP22,58504,InGen,1.85117848,15,"c(""ENST00000249601.8""; ""ENST00000477708.6""; ""ENST00000374170.5""; ""ENST00000374172.5""; ""ENST00000417247.6""; ""ENST00000435790.6""; ""ENST00000417912.6""; ""ENST00000460425.1""; ""ENST00000515523.5""; ""ENST00000471013.5""; ""ENST00000489984.1""; ""ENST00000493012.2""; ""ENST00000491108.1""; ""ENST00000511570.1""; ""ENST00000464445.1"")",TRUE,-0.128428267,3.41363468,-3.620832096,0.000343179,0.094851775,-0.116711405,HIPPO,gene
ENSG00000148730.61,7257,ENSG00000148730.6,ENSG00000148730,protein_coding,EIF4EBP2,1979,InGen,13.81358863,1,ENST00000373218.4,TRUE,0.080907171,6.037905209,3.688443207,0.000266602,0.08319321,-0.08188608,HIPPO,gene
ENSG00000227896.21,3058,ENSG00000227896.2,ENSG00000227896,antisense,,105378405,InGen,0.781693088,1,ENST00000428940.2,TRUE,0.16344093,0.641138661,3.850631952,0.000143277,0.06118289,0.79491586,HIPPO,gene
ENSG00000185933.61,3053,ENSG00000185933.6,ENSG00000185933,protein_coding,CALHM1,255022,InGen,0.754370437,1,ENST00000329905.5,TRUE,-0.397882996,-0.277004978,-4.814484471,2.32E-06,0.008155454,4.115629717,HIPPO,gene
ENSG00000119950.201,4607,ENSG00000119950.20,ENSG00000119950,protein_coding,MXI1,4601,InGen,14.51047468,10,"c(""ENST00000332674.9""; ""ENST00000453116.5""; ""ENST00000361248.8""; ""ENST00000239007.11""; ""ENST00000460667.5""; ""ENST00000393134.5""; ""ENST00000484030.5""; ""ENST00000442296.5""; ""ENST00000485566.1""; ""ENST00000369612.1"")",TRUE,0.077311334,5.445304994,3.624212381,0.000338904,0.094851775,-0.278550127,HIPPO,gene
ENSG00000148773.131,12807,ENSG00000148773.13,ENSG00000148773,protein_coding,MKI67,4288,InGen,0.522273494,5,"c(""ENST00000368653.7""; ""ENST00000368654.7""; ""ENST00000464771.1""; ""ENST00000484853.1""; ""ENST00000478293.1"")",TRUE,-0.578722013,-1.340758417,-4.052246756,6.43E-05,0.039606352,1.00719878,HIPPO,gene
ENSG00000171714.101,6900,ENSG00000171714.10,ENSG00000171714,protein_coding,ANO5,203859,InGen,10.48819602,2,"c(""ENST00000324559.8""; ""ENST00000532043.1"")",TRUE,0.101921323,5.528806495,4.154600544,4.22E-05,0.034654335,1.654002969,HIPPO,gene
